timestamp,open,high,low,close,volume
2024-09-13 12:55:00,57826.34,57951.1,57820.0,57910.0,84.68854
2024-09-13 13:00:00,57910.01,57947.59,57836.0,57852.0,47.69162
2024-09-13 13:05:00,57851.99,57876.0,57758.0,57758.01,79.1795
2024-09-13 13:10:00,57758.0,57861.1,57740.0,57834.73,185.16409
2024-09-13 13:15:00,57834.73,57838.0,57769.52,57779.37,33.17945
2024-09-13 13:20:00,57779.36,57779.36,57740.62,57752.35,45.4795
2024-09-13 13:25:00,57752.35,57813.39,57726.0,57735.49,32.03812
2024-09-13 13:30:00,57735.5,57842.0,57686.67,57838.0,142.62709
2024-09-13 13:35:00,57837.99,57868.0,57770.0,57838.0,145.67714
2024-09-13 13:40:00,57838.0,58100.0,57832.03,58100.0,240.47151
2024-09-13 13:45:00,58100.0,58157.12,58020.0,58058.01,191.82106
2024-09-13 13:50:00,58058.0,58070.62,58007.71,58070.0,96.53495
2024-09-13 13:55:00,58069.99,58136.12,58040.0,58056.01,119.39143
2024-09-13 14:00:00,58056.0,58126.4,57865.24,58032.13,348.01299
2024-09-13 14:05:00,58032.14,58342.0,58032.13,58236.0,486.08406
2024-09-13 14:10:00,58236.0,58314.0,58114.0,58221.1,148.68889
2024-09-13 14:15:00,58221.1,58272.01,58166.26,58214.01,102.71135
2024-09-13 14:20:00,58214.01,58320.0,58209.68,58319.99,71.88672
2024-09-13 14:25:00,58319.99,58320.0,58074.0,58078.14,142.15505
2024-09-13 14:30:00,58078.13,58080.0,57833.38,57981.99,238.44618
2024-09-13 14:35:00,57981.99,58206.73,57900.0,58196.0,199.70445
2024-09-13 14:40:00,58196.01,58333.0,58174.0,58305.99,128.92094
2024-09-13 14:45:00,58306.0,58341.1,58275.24,58335.75,144.63399
2024-09-13 14:50:00,58335.76,58340.0,58232.0,58299.82,139.99414
2024-09-13 14:55:00,58299.83,58553.01,58299.82,58456.89,321.81076
2024-09-13 15:00:00,58456.89,58491.99,58398.0,58435.86,167.18335
2024-09-13 15:05:00,58435.87,58503.16,58362.0,58498.01,155.71311
2024-09-13 15:10:00,58498.01,58534.0,58449.03,58469.99,136.83715
2024-09-13 15:15:00,58469.99,58516.0,58422.02,58442.0,141.38035
2024-09-13 15:20:00,58442.0,58888.0,58442.0,58831.09,611.2999
2024-09-13 15:25:00,58831.1,59111.09,58831.09,59034.37,733.55164
2024-09-13 15:30:00,59034.36,59496.0,59034.36,59464.0,825.31782
2024-09-13 15:35:00,59463.99,59500.0,59226.98,59288.75,625.3176
2024-09-13 15:40:00,59288.75,59479.4,59288.75,59366.0,300.01126
2024-09-13 15:45:00,59366.0,59643.29,59366.0,59616.36,413.70628
2024-09-13 15:50:00,59616.36,59723.97,59562.0,59693.99,505.59441
2024-09-13 15:55:00,59694.0,59696.0,59587.02,59667.38,318.96192
2024-09-13 16:00:00,59666.01,59795.54,59606.0,59687.99,479.2209
2024-09-13 16:05:00,59687.99,59796.7,59602.38,59718.0,354.31974
2024-09-13 16:10:00,59717.99,59730.76,59556.5,59584.29,325.07816
2024-09-13 16:15:00,59584.29,59659.36,59513.2,59659.35,189.37717
2024-09-13 16:20:00,59659.36,59733.97,59620.0,59726.01,325.89072
2024-09-13 16:25:00,59726.01,59726.01,59602.0,59624.95,74.65759
2024-09-13 16:30:00,59624.94,59664.0,59573.89,59587.05,94.11603
2024-09-13 16:35:00,59587.06,59587.06,59371.0,59404.01,163.46754
2024-09-13 16:40:00,59404.0,59510.18,59404.0,59450.0,113.08694
2024-09-13 16:45:00,59450.0,59450.0,59312.01,59397.99,160.6003
2024-09-13 16:50:00,59398.0,59523.53,59344.14,59483.99,115.6361
2024-09-13 16:55:00,59483.98,59483.99,59424.0,59452.31,49.39115
2024-09-13 17:00:00,59452.31,59577.59,59444.04,59542.01,99.91901
2024-09-13 17:05:00,59542.0,59607.0,59514.88,59537.99,109.20413
2024-09-13 17:10:00,59538.0,59577.99,59516.0,59577.98,55.84385
2024-09-13 17:15:00,59577.99,59672.0,59554.21,59616.92,136.05468
2024-09-13 17:20:00,59616.92,59649.08,59582.2,59608.0,39.48777
