timestamp,open,high,low,close,volume
2024-09-13 12:55:00,2349.45,2355.17,2349.44,2352.21,685.7548
2024-09-13 13:00:00,2352.2,2355.58,2350.31,2351.07,629.7586
2024-09-13 13:05:00,2351.08,2351.91,2347.6,2348.32,1017.2725
2024-09-13 13:10:00,2348.32,2351.96,2347.7,2351.8,646.0268
2024-09-13 13:15:00,2351.8,2352.08,2348.25,2349.13,541.5481
2024-09-13 13:20:00,2349.13,2349.14,2348.0,2348.58,255.0785
2024-09-13 13:25:00,2348.58,2350.59,2346.92,2347.04,418.1248
2024-09-13 13:30:00,2347.05,2350.66,2345.6,2350.66,881.7229
2024-09-13 13:35:00,2350.67,2352.18,2348.43,2350.38,626.6227
2024-09-13 13:40:00,2350.38,2358.35,2349.32,2358.29,836.1515
2024-09-13 13:45:00,2358.28,2360.69,2355.69,2355.69,1257.2798
2024-09-13 13:50:00,2355.7,2356.2,2352.4,2356.19,574.6365
2024-09-13 13:55:00,2356.19,2357.8,2355.0,2355.59,383.1752
2024-09-13 14:00:00,2355.59,2357.82,2349.45,2353.96,1513.8315
2024-09-13 14:05:00,2353.97,2370.8,2353.97,2364.55,2599.1676
2024-09-13 14:10:00,2364.56,2366.79,2359.22,2362.8,878.9642
2024-09-13 14:15:00,2362.79,2366.87,2362.27,2364.73,721.1961
2024-09-13 14:20:00,2364.73,2367.0,2364.2,2366.99,444.3495
2024-09-13 14:25:00,2366.99,2366.99,2354.46,2354.46,962.2769
2024-09-13 14:30:00,2354.46,2354.46,2345.05,2350.4,3943.8814
2024-09-13 14:35:00,2350.4,2358.8,2347.4,2357.79,863.4707
2024-09-13 14:40:00,2357.8,2365.68,2357.4,2364.56,1213.0772
2024-09-13 14:45:00,2364.6,2367.09,2361.63,2364.91,1145.5164
2024-09-13 14:50:00,2364.91,2364.91,2359.25,2359.96,929.7708
2024-09-13 14:55:00,2359.96,2369.6,2359.96,2366.86,858.6548
